  Time                 , V(VO)                
  1.000939635916e-003  ,-7.451925160457e-001  
  1.000946635917e-003  ,-7.433379602053e-001  
  1.000953635918e-003  ,-7.413502741739e-001  
  1.000960635920e-003  ,-7.392296997346e-001  
  1.000967635921e-003  ,-7.369766597691e-001  
  1.000974635922e-003  ,-7.345915162899e-001  
  1.000981635923e-003  ,-7.320746309374e-001  
  1.000988635924e-003  ,-7.294263649140e-001  
  1.000995635925e-003  ,-7.266470789968e-001  
  1.001002635926e-003  ,-7.237371338012e-001  
  1.001009635927e-003  ,-7.206968896923e-001  
  1.001016635928e-003  ,-7.175267064356e-001  
  1.001023635929e-003  ,-7.142269434074e-001  
  1.001030635931e-003  ,-7.107980195102e-001  
  1.001037635932e-003  ,-7.072401738386e-001  
  1.001044635933e-003  ,-7.035538245473e-001  
  1.001051635934e-003  ,-6.997393295804e-001  
  1.001058635935e-003  ,-6.957970465301e-001  
  1.001065635936e-003  ,-6.917273326104e-001  
  1.001072635937e-003  ,-6.875306040484e-001  
  1.001079635938e-003  ,-6.832070984472e-001  
  1.001086635939e-003  ,-6.787572313618e-001  
  1.001093635940e-003  ,-6.741814177143e-001  
  1.001100635942e-003  ,-6.694798943489e-001  
  1.001107635943e-003  ,-6.646530754908e-001  
  1.001114635944e-003  ,-6.597013747476e-001  
  1.001121635945e-003  ,-6.546250282177e-001  
  1.001128635946e-003  ,-6.494244488095e-001  
  1.001135635947e-003  ,-6.441000488094e-001  
  1.001142635948e-003  ,-6.386520635580e-001  
  1.001149635949e-003  ,-6.330809633460e-001  
  1.001156635950e-003  ,-6.273869830009e-001  
  1.001163635951e-003  ,-6.215705332187e-001  
  1.001170635953e-003  ,-6.156320240618e-001  
  1.001177635954e-003  ,-6.095717675581e-001  
  1.001184635955e-003  ,-6.033900170493e-001  
  1.001191635956e-003  ,-5.970872009776e-001  
  1.001198635957e-003  ,-5.906637276117e-001  
  1.001205635958e-003  ,-5.841199075127e-001  
  1.001212635959e-003  ,-5.774559928240e-001  
  1.001219635960e-003  ,-5.706724100683e-001  
  1.001226635961e-003  ,-5.637695078627e-001  
  1.001233635962e-003  ,-5.567476343757e-001  
  1.001240635964e-003  ,-5.496071372427e-001  
  1.001247635965e-003  ,-5.423483637569e-001  
  1.001254635966e-003  ,-5.349716608915e-001  
  1.001261635967e-003  ,-5.274773751703e-001  
  1.001268635968e-003  ,-5.198658527127e-001  
  1.001275635969e-003  ,-5.121374392788e-001  
  1.001282635970e-003  ,-5.042924802302e-001  
  1.001289635971e-003  ,-4.963313205303e-001  
  1.001296635972e-003  ,-4.882543047432e-001  
  1.001303635973e-003  ,-4.800617770610e-001  
  1.001310635975e-003  ,-4.717540812668e-001  
  1.001317635976e-003  ,-4.633315607331e-001  
  1.001324635977e-003  ,-4.547945584800e-001  
  1.001331635978e-003  ,-4.461434171131e-001  
  1.001338635979e-003  ,-4.373784788360e-001  
  1.001345635980e-003  ,-4.285001423727e-001  
  1.001352635981e-003  ,-4.195086352867e-001  
  1.001359635982e-003  ,-4.104044123033e-001  
  1.001366635983e-003  ,-4.011877760896e-001  
  1.001373635984e-003  ,-3.918589723771e-001  
  1.001380635986e-003  ,-3.824184167131e-001  
  1.001387635987e-003  ,-3.728664485299e-001  
  1.001394635988e-003  ,-3.632034632875e-001  
  1.001401635989e-003  ,-3.534297618781e-001  
  1.001408635990e-003  ,-3.435455885874e-001  
  1.001415635991e-003  ,-3.335513565173e-001  
  1.001422635992e-003  ,-3.234474030342e-001  
  1.001429635993e-003  ,-3.132340650506e-001  
  1.001436635994e-003  ,-3.029116792672e-001  
  1.001443635995e-003  ,-2.924805820976e-001  
  1.001450635997e-003  ,-2.819411093334e-001  
  1.001457635998e-003  ,-2.712935963164e-001  
  1.001464635999e-003  ,-2.605383781285e-001  
  1.001471636000e-003  ,-2.496757894003e-001  
  1.001478636001e-003  ,-2.387061643209e-001  
  1.001485636002e-003  ,-2.276298367228e-001  
  1.001492636003e-003  ,-2.164471400105e-001  
  1.001499636004e-003  ,-2.051584071766e-001  
  1.001506636005e-003  ,-1.937639708096e-001  
  1.001513636006e-003  ,-1.822641631030e-001  
  1.001520636008e-003  ,-1.706593158590e-001  
  1.001527636009e-003  ,-1.589497604338e-001  
  1.001534636010e-003  ,-1.471358277915e-001  
  1.001541636011e-003  ,-1.352178484958e-001  
  1.001548636012e-003  ,-1.231961526858e-001  
  1.001555636013e-003  ,-1.110710701118e-001  
  1.001562636014e-003  ,-9.884298491066e-002  
  1.001569636015e-003  ,-8.651211632011e-002  
  1.001576636016e-003  ,-7.407884773316e-002  
  1.001583636017e-003  ,-6.154356184498e-002  
  1.001590636019e-003  ,-4.890647706354e-002  
  1.001597636020e-003  ,-3.616797534404e-002  
  1.001604636021e-003  ,-2.332838357078e-002  
  1.001611636022e-003  ,-1.038802819884e-002  
  1.001618636023e-003  ,2.652764728683e-003  
  1.001625636024e-003  ,1.579366957410e-002  
  1.001632636025e-003  ,2.903436112867e-002  
  1.001639636026e-003  ,4.237446063414e-002  
  1.001646636027e-003  ,5.581375194845e-002  
  1.001653636028e-003  ,6.935185699958e-002  
